datetime,cpu_actual,cpu_predicted_setar,carbon_intensity
2018-01-07 21:25:00,34.91340270840271,35.35442909960654,416.0084363689206
2018-01-07 21:30:00,37.25795900178253,35.120781025567176,423.043544546873
2018-01-07 21:35:00,33.11915584415584,36.84217073653984,425.5955028528002
2018-01-07 21:40:00,33.31173701298702,34.03836135416092,410.11635352263534
2018-01-07 21:45:00,35.003972416472415,33.564460361780775,412.7878364776539
2018-01-07 21:50:00,33.30336996336997,34.88350975389677,420.3250273039995
2018-01-07 21:55:00,30.49766122766123,33.84076057162911,425.790645150735
2018-01-07 22:00:00,36.94170677361854,31.446626302334817,436.7183232438059
2018-01-07 22:05:00,35.38241702741702,35.938798849829034,438.5721343695132
2018-01-07 22:10:00,32.13701404804346,35.7164496013139,434.58131013254285
2018-01-07 22:15:00,29.97386752136752,33.00828445489877,441.7676743439699
2018-01-07 22:20:00,29.396868686868693,30.872357361389163,431.23566755833133
2018-01-07 22:25:00,29.59428571428571,29.60281256697345,409.2742412328679
2018-01-07 22:30:00,30.92247502497503,29.57340964109179,401.22140142991776
2018-01-07 22:35:00,38.92024189261031,31.21422832445585,385.49209556586726
2018-01-07 22:40:00,33.174897047397046,37.51095379178537,373.02175136584594
2018-01-07 22:45:00,33.728699633699634,34.33016298586815,370.2457492029772
2018-01-07 22:50:00,31.709444444444443,33.8907141335588,358.0413335638088
2018-01-07 22:55:00,30.085921855921857,32.43428408157578,354.8175609546866
2018-01-07 23:00:00,30.99653846153846,30.8936623678755,328.184636857387
2018-01-07 23:05:00,31.347425940073,31.344428718234383,337.05089499816876
2018-01-07 23:10:00,26.45122782446312,31.748518267215317,341.31460355944773
2018-01-07 23:15:00,25.26371212121212,28.688217852190128,332.58070460119967
2018-01-07 23:20:00,25.297949134199133,27.30020004554312,347.2254667072268
2018-01-07 23:25:00,24.791666666666664,27.091714545493716,363.7787020558109
2018-01-07 23:30:00,25.85123543123543,26.896767536468293,339.6086455422436
2018-01-07 23:35:00,37.76518674136321,27.22347160586728,331.6791636752974
2018-01-07 23:40:00,32.28583333333333,35.8697657132656,324.7908618082905
2018-01-07 23:45:00,29.207073367808665,33.47910567380779,316.32749505478677
2018-01-07 23:50:00,27.82998418248418,29.959738457125606,335.63209676639144
2018-01-07 23:55:00,26.664053030303023,28.836242998195814,336.6536106437272
2018-01-08 00:00:00,24.624458874458877,28.114990233661246,372.23559842357975
2018-01-08 00:05:00,35.66893217893219,27.08577151815822,346.33814526838137
2018-01-08 00:10:00,37.10734692594987,34.08758499480957,363.9139981690406
2018-01-08 00:15:00,34.875064935064934,36.84065562536317,350.7327488483673
2018-01-08 00:20:00,34.676531801531794,35.354484685235896,359.01590788110053
2018-01-08 00:25:00,34.65177156177156,34.86833115039926,369.3175396795585
2018-01-08 00:30:00,31.470633484162903,34.819678431526505,394.3223522689638
2018-01-08 00:35:00,30.109126984126988,32.3906533374583,375.5333689518132
2018-01-08 00:40:00,32.56456349206349,30.875537875084714,333.9013686336449
2018-01-08 00:45:00,29.742503607503608,32.54337713173721,346.563496542634
2018-01-08 00:50:00,28.435484603116187,30.224812055136663,381.5750122521489
2018-01-08 00:55:00,27.19123224728488,29.177194512264148,402.9099783225892
2018-01-08 01:00:00,33.796744236156,28.437898383343384,405.60390014221474
2018-01-08 01:05:00,29.200044563279857,33.04517903860319,397.3726446881559
2018-01-08 01:10:00,37.089285714285715,30.23952953414895,409.8556290511036
2018-01-08 01:15:00,37.03110500610501,35.85670083462274,393.7541114585229
2018-01-08 01:20:00,38.5222662425294,36.99554897047296,401.8141482583881
2018-01-08 01:25:00,35.473643578643575,38.12369012864636,409.0994023373097
2018-01-08 01:30:00,32.74445054945055,36.02304875575623,423.61024973625115
2018-01-08 01:35:00,32.74209401709402,33.48507821791707,461.4332322281918
2018-01-08 01:40:00,37.281226975638745,33.07396519610447,458.0708164294349
2018-01-08 01:45:00,37.92489316239316,36.53426379678389,441.68845210795774
2018-01-08 01:50:00,34.79542929292929,37.70576320915713,435.0103087795365
2018-01-08 01:55:00,43.60841991341992,35.416383367120346,403.1770018972808
2018-01-08 02:00:00,41.68887362637363,41.66609269380498,392.22934985921194
2018-01-08 02:05:00,39.06255411255411,41.52436996214297,387.2000652437962
2018-01-08 02:10:00,31.19340399796282,39.234166153585576,381.1973461458192
2018-01-08 02:15:00,32.18311688311688,32.84080880890197,386.2354073508725
2018-01-08 02:20:00,32.55454545454546,32.41517750056257,375.88927706075697
2018-01-08 02:25:00,36.73872863247864,32.84679028475826,396.23933349510025
2018-01-08 02:30:00,30.873760683760686,36.09253303596822,396.71635283165733
2018-01-08 02:35:00,29.784646089204916,32.24859099225457,396.9702964348002
2018-01-08 02:40:00,38.35563025210084,29.92534053764,392.397524802845
2018-01-08 02:45:00,31.769896769896775,36.90984349739744,395.7463843801866
2018-01-08 02:50:00,33.570142467181945,33.1743066906443,408.6300394142271
2018-01-08 02:55:00,34.89368686868687,33.55911171931989,394.185235777709
2018-01-08 03:00:00,42.066605616605614,34.83818253245433,385.0288070935733
2018-01-08 03:05:00,36.66705155955156,40.505344063475164,382.5470010057966
2018-01-08 03:10:00,39.871872082166206,37.464477144154344,364.78936324122606
2018-01-08 03:15:00,37.49841991341991,39.09803502112661,357.57731916480566
2018-01-08 03:20:00,32.167015207015204,37.76915578161505,356.57397667425874
2018-01-08 03:25:00,32.965555555555554,33.34850937870542,375.96011647992447
2018-01-08 03:30:00,31.749389499389498,33.15773104810779,383.239134181245
2018-01-08 03:35:00,41.40572705072706,32.35028422352874,388.3682224066494
2018-01-08 03:40:00,43.13336247086247,39.52991523293704,402.562226213629
2018-01-08 03:45:00,44.5445115995116,42.29530024909022,399.77578509100016
2018-01-08 03:50:00,43.68531746031746,43.63027135831807,405.29548002657197
2018-01-08 03:55:00,43.13571983571983,43.186858538901895,402.5503292254185
2018-01-08 04:00:00,39.295566239316244,42.63898381897084,405.71177035597407
2018-01-08 04:05:00,35.20337246087246,39.62880923986714,395.64074534974907
2018-01-08 04:10:00,44.697027417027414,35.932970312886624,359.2004203194963
2018-01-08 04:15:00,44.34767399267399,42.557233269598534,362.7523416499112
2018-01-08 04:20:00,42.623230103230114,43.71471552491647,389.082055295819
2018-01-08 04:25:00,47.8007326007326,42.347598017445186,403.96636890519267
2018-01-08 04:30:00,44.72967365967366,46.036318325836774,417.1545195298835
2018-01-08 04:35:00,37.23806138306138,44.47143813753152,432.37072589210163
2018-01-08 04:40:00,40.85903679653679,38.29921634012271,428.03402766179795
2018-01-08 04:45:00,38.526172161172155,39.93629149349897,425.915484002323
2018-01-08 04:50:00,47.73090076590076,38.700770036022845,411.82394672797005
2018-01-08 04:55:00,39.0301948051948,45.368613498669916,404.2993263713217
2018-01-08 05:00:00,39.23087246087246,40.11566086469907,411.80611812919483
2018-01-08 05:05:00,50.35060703185703,38.96375181702257,426.9289996541775
2018-01-08 05:10:00,49.335773809523815,47.471576292193014,419.5490357074047
2018-01-08 05:15:00,40.52278166278167,48.36556891589577,408.52539155006434
2018-01-08 05:20:00,35.787103174603175,41.4943088621505,405.8212261564877
2018-01-08 05:25:00,39.08453102453102,36.56206298468627,412.4325234130136
2018-01-08 05:30:00,47.08061688311688,38.36579115325246,387.2701170759837
2018-01-08 05:35:00,52.30205653823301,44.95657565270768,352.98512725549654
2018-01-08 05:40:00,50.8959670231729,50.136650452266366,349.9093019180624
2018-01-08 05:45:00,55.53006535947712,49.847738778076454,337.11755139110664
2018-01-08 05:50:00,55.5648090145149,53.16991157022862,336.80183548820963
2018-01-08 05:55:00,73.32170354155649,53.89140878573386,341.80069266138696
2018-01-08 06:00:00,69.53547511312217,67.43454265873669,341.3224231888969
2018-01-08 06:05:00,55.45168220668221,67.21103501070061,369.34904205422583
2018-01-08 06:10:00,54.329487179487174,55.90565089727939,376.12570420745243
2018-01-08 06:15:00,53.33832417582418,52.937839100005114,381.32394560239084
2018-01-08 06:20:00,53.78654456654457,52.013869171196205,390.39262787231337
2018-01-08 06:25:00,55.321443001443,52.2069423516035,371.50144022361235
2018-01-08 06:30:00,56.527499999999996,53.44437747079482,387.92079973634935
2018-01-08 06:35:00,58.01300699300699,54.59407943961803,384.95328557920845
2018-01-08 06:40:00,55.51398915626858,55.90751645706496,393.4150461456503
2018-01-08 06:45:00,47.95670995670996,54.225047863011234,374.2540893846774
2018-01-08 06:50:00,51.01510101010102,48.08855440942554,350.5113581226516
2018-01-08 06:55:00,54.46655844155843,49.286864599225716,365.6682217454135
2018-01-08 07:00:00,56.39678071928072,52.37695726626089,371.68354450585485
2018-01-08 07:05:00,51.05348484848485,54.366205481391106,357.3644688833843
2018-01-08 07:10:00,50.08913586413587,50.58194572327147,345.4144342559607
2018-01-08 07:15:00,54.746842185592186,49.04535053793205,364.90919060718704
2018-01-08 07:20:00,57.355804195804204,52.45177310021128,346.47326469344745
2018-01-08 07:25:00,56.06003496503496,55.13940472070381,372.99061411031386
2018-01-08 07:30:00,52.25058857808858,54.542789885333534,357.07794251579503
2018-01-08 07:35:00,52.69452380952381,51.444117961798696,366.3247346460925
2018-01-08 07:40:00,50.746778499278506,51.21124621709252,359.3571486942634
2018-01-08 07:45:00,45.632904040404036,49.79285798088962,367.0800719515429
2018-01-08 07:50:00,46.33300865800866,45.60190372645135,356.0938921352814
2018-01-08 07:55:00,42.578138528138524,45.36870217530008,352.1250019901292
2018-01-08 08:00:00,52.735113636363636,42.610974720815776,351.4475051165439
2018-01-08 08:05:00,50.628361915861916,49.79154626911512,334.8564156121151
2018-01-08 08:10:00,43.36327922077922,49.708664276240356,346.52175345363213
2018-01-08 08:15:00,43.47769230769231,43.85377346125869,337.24074420950853
2018-01-08 08:20:00,42.12881408065619,42.85140656299878,333.22681002633345
2018-01-08 08:25:00,41.66895326895327,41.84017607369625,317.92643185192213
2018-01-08 08:30:00,38.909005994005994,41.287275649087725,280.9913662984882
2018-01-08 08:35:00,40.60942418692419,39.11411289396587,284.7488366265955
2018-01-08 08:40:00,42.1850333000333,39.996589290172786,326.57307594003476
2018-01-08 08:45:00,38.0355266955267,41.45286334944652,337.2727266626856
2018-01-08 08:50:00,36.65878787878788,38.52556916858893,333.8725965216584
2018-01-08 08:55:00,35.20804653679654,36.85360744973391,326.88556955018794
2018-01-08 09:00:00,50.05846153846154,35.54107753511423,324.77940355114714
2018-01-08 09:05:00,46.4061093073593,46.6455117973064,330.40687503292446
2018-01-08 09:10:00,45.37302436125965,46.08816656209741,308.8151913827651
2018-01-08 09:15:00,46.385743006993,44.75276960540206,324.42985384518096
2018-01-08 09:20:00,41.38864538239538,45.36993104653965,331.25604757600155
2018-01-08 09:25:00,44.878034188034185,41.71200961967168,336.6361310849894
2018-01-08 09:30:00,41.14108946608947,43.62288266438371,336.5479029460437
2018-01-08 09:35:00,39.948956876456876,41.297150297304256,329.72367748078256
2018-01-08 09:40:00,40.740263347763346,39.827807884947966,333.25544202949226
2018-01-08 09:45:00,36.50278554778555,40.25231035153619,334.57620586603207
2018-01-08 09:50:00,38.871761571761574,37.140319183052846,321.0470556214345
2018-01-08 09:55:00,34.50113247863248,38.3109108731188,305.7922251904512
2018-01-08 10:00:00,41.81770451770452,35.33401892607955,302.4989967268427
2018-01-08 10:05:00,42.276694465665045,40.256706770329195,320.95267676193566
2018-01-08 10:10:00,38.403592606224194,41.703960518634325,294.3666511595783
2018-01-08 10:15:00,37.03827623357035,38.81993107584839,267.89813741788646
2018-01-08 10:20:00,41.981221001221,37.19813224698488,269.44654403869976
2018-01-08 10:25:00,41.16594655344655,40.761885755811036,268.62426448033716
2018-01-08 10:30:00,37.177510822510826,40.88164586017362,269.33998003064454
2018-01-08 10:35:00,40.9717007992008,37.718574991102514,270.59437823352266
2018-01-08 10:40:00,40.35943223443224,40.0131057564694,264.2500238677098
2018-01-08 10:45:00,44.393809295279894,40.115351423400234,284.1607625185028
2018-01-08 10:50:00,39.05440476190476,43.099349406948356,254.3423849746834
2018-01-08 10:55:00,44.94214396714396,39.63363140272342,240.21425137530167
2018-01-08 11:00:00,45.81622209489856,43.32167761597946,238.72854512693715
2018-01-08 11:05:00,48.61432109557109,44.87110398080864,214.0252459572399
2018-01-08 11:10:00,42.850796425796425,47.13547685724842,214.7107891825893
2018-01-08 11:15:00,42.38197940947941,43.16099469746552,242.54223181968456
2018-01-08 11:20:00,45.35104579630895,41.939170259975874,241.2953358818641
2018-01-08 11:25:00,43.320440845704006,44.132485825920696,243.10481017565033
2018-01-08 11:30:00,46.27691919191919,43.0296368778635,222.01967469955957
2018-01-08 11:35:00,38.91171928948244,44.97912288528592,213.5124959471786
2018-01-08 11:40:00,38.14309523809524,39.80727078000179,209.67597864329107
2018-01-08 11:45:00,46.22067793317793,38.11665776277963,207.07384344577181
2018-01-08 11:50:00,49.52449134199135,44.15976117816613,228.66924399655954
2018-01-08 11:55:00,40.591388888888886,47.8900531780525,236.0035599173363
2018-01-08 12:00:00,45.58986305361306,41.57491857304407,217.05919728897385
2018-01-08 12:05:00,41.933860028860025,44.04601346828972,221.20628997234599
2018-01-08 12:10:00,39.14998560263266,42.008319566221644,228.4095213452972
2018-01-08 12:15:00,36.879576991635815,39.33756659471932,244.0861096788829
2018-01-08 12:20:00,35.48457251082251,37.18908118829763,263.9648606512575
2018-01-08 12:25:00,34.07161283161283,35.78501528269452,241.89821873890804
2018-01-08 12:30:00,36.91595002220002,34.49855081886553,226.1995193431258
2018-01-08 12:35:00,35.94277236652236,36.45517262012584,206.17291867899317
2018-01-08 12:40:00,34.92845238095238,36.13980369548205,204.5456940977627
2018-01-08 12:45:00,37.98402114912951,35.22052798641954,213.73433808946533
2018-01-08 12:50:00,37.32866161616162,37.39798035225251,229.44967800670105
2018-01-08 12:55:00,37.53073593073593,37.35659705332932,226.97313277362477
2018-01-08 13:00:00,37.1621916971917,37.41237036315154,221.3487456379231
2018-01-08 13:05:00,41.89394660894661,37.16169736944561,223.80569199815963
2018-01-08 13:10:00,44.53503968253968,40.71393191015828,211.2786572741909
2018-01-08 13:15:00,42.52154761904762,43.43716596524525,244.7134403484879
2018-01-08 13:20:00,39.53672494172494,42.298175467831186,217.91196498672423
2018-01-08 13:25:00,38.20015873015873,39.72055778716228,222.27803200347105
2018-01-08 13:30:00,36.002500000000005,38.253899704324546,253.8577095682541
2018-01-08 13:35:00,41.76126984126984,36.37794213580277,250.7579855873228
2018-01-08 13:40:00,38.680268065268066,40.438851473060915,245.5042372866692
2018-01-08 13:45:00,38.23193306693306,38.9535676071169,238.88482986522084
2018-01-08 13:50:00,38.42819264069264,38.149675679313056,236.29508310115457
2018-01-08 13:55:00,36.37584415584415,38.23206474342646,257.79668336115014
2018-01-08 14:00:00,35.830961538461544,36.6967809826416,222.72975545593258
2018-01-08 14:05:00,40.43933982683983,35.97355520093471,249.55247469744927
2018-01-08 14:10:00,36.66891608391608,39.40528022496721,228.4635991631609
2018-01-08 14:15:00,39.544415584415574,37.22184609812409,228.39247567482997
2018-01-08 14:20:00,37.00110472860472,38.84866059251206,226.40980381329848
2018-01-08 14:25:00,39.5941810966811,37.34088984737816,240.5295944607212
2018-01-08 14:30:00,41.23469599028422,38.93642268798587,220.2903669842716
2018-01-08 14:35:00,40.16983588779642,40.57605942197615,234.57116761778585
2018-01-08 14:40:00,39.569590132090134,40.010245706171446,270.7416876891221
2018-01-08 14:45:00,39.19629612217848,39.39291148075483,251.29374434303148
2018-01-08 14:50:00,38.75965978465978,39.01828762085414,258.6945977645559
2018-01-08 14:55:00,46.72777888777888,38.62940889175451,252.8668440652015
2018-01-08 15:00:00,42.942225829725835,44.63884740012043,264.90595054078875
2018-01-08 15:05:00,46.78165404040404,42.9477627329446,269.7298875247339
2018-01-08 15:10:00,43.694190436326664,45.307211048141134,264.62890589962564
2018-01-08 15:15:00,40.64387085137084,43.529143412947896,277.957277407873
2018-01-08 15:20:00,34.75392385392386,40.74051953146874,309.7721415561569
2018-01-08 15:25:00,37.03463578088578,35.792523790260454,307.6385119887572
2018-01-08 15:30:00,33.32431623931624,36.6479901012226,320.25032180971806
2018-01-08 15:35:00,38.296006771006766,34.1612830465991,301.55230959460386
2018-01-08 15:40:00,32.77003246753247,37.39525571347478,291.49983079000924
2018-01-08 15:45:00,31.96841935841936,33.92787174981434,305.18587724715263
2018-01-08 15:50:00,32.17933686411627,32.4879494300096,332.80120200356725
2018-01-08 15:55:00,34.58537408669761,32.528530138148426,340.1604800860035
2018-01-08 16:00:00,41.41603984251043,34.39453474994859,337.20550227751335
2018-01-08 16:05:00,39.06438672438672,39.96311042255654,340.2032283576706
2018-01-08 16:10:00,38.62318181818182,39.19464453036334,324.83306334689127
2018-01-08 16:15:00,36.044910644910644,38.505574191311396,340.42103045136804
2018-01-08 16:20:00,35.014545454545456,36.47371993705316,358.6667439452099
2018-01-08 16:25:00,34.88432622932623,35.30148406970847,354.98619002681374
2018-01-08 16:30:00,33.780854700854704,35.04767328367017,352.4119470480122
2018-01-08 16:35:00,33.767449494949496,34.186852544560466,362.0809687753921
2018-01-08 16:40:00,34.13971861471861,34.011136930967666,360.57202060037446
2018-01-08 16:45:00,37.28907115760057,34.292945833341044,365.650783998977
2018-01-08 16:50:00,35.69576617826618,36.74985588228198,403.2474750900434
2018-01-08 16:55:00,40.801642246642245,36.0074448664593,400.7828768929564
2018-01-08 17:00:00,46.94765151515152,39.661224746499244,397.78330817278425
2018-01-08 17:05:00,42.66570318570319,45.112729678186724,391.6444675964625
2018-01-08 17:10:00,41.277403021814784,42.76991668385086,408.03318239709756
2018-01-08 17:15:00,45.011203404438696,41.06927732771906,408.79314273095486
2018-01-08 17:20:00,37.668501400560224,43.70772757138341,403.1059452341649
2018-01-08 17:25:00,41.207806637806634,38.66960843530595,428.49757507019785
2018-01-08 17:30:00,35.90795066045065,40.26675106681136,452.19536515721177
2018-01-08 17:35:00,40.95727272727273,36.756935605390055,442.6517123886969
2018-01-08 17:40:00,39.79146270396271,39.8117008182124,416.1331467077804
2018-01-08 17:45:00,37.94332944832945,39.680165438781046,437.258665301965
2018-01-08 17:50:00,38.27034632034632,38.09629691958959,430.3575605051497
2018-01-08 17:55:00,39.286376678876685,38.068438188490575,447.11243855749217
2018-01-08 18:00:00,41.86741591741592,38.892108586815084,420.40164794814507
2018-01-08 18:05:00,44.75201298701298,41.01228386547744,441.0620386995059
2018-01-08 18:10:00,44.95440392940393,43.59860823243969,427.45558179993986
2018-01-08 18:15:00,44.16515151515152,44.18553528394068,445.3719001030021
2018-01-08 18:20:00,42.600160256410255,43.6141602790764,450.169652312032
2018-01-08 18:25:00,45.788733488733484,42.30263529188998,440.00390778860424
2018-01-08 18:30:00,54.83428904428904,44.49890269318634,439.8088181065362
2018-01-08 18:35:00,47.09941558441558,51.87348113636629,456.24840533437197
2018-01-08 18:40:00,46.328766788766785,47.333010522182306,461.6837498759046
2018-01-08 18:45:00,48.0290231990232,45.58541127279129,473.61287349524144
2018-01-08 18:50:00,40.85036939668519,46.766113496203424,504.72804060751207
2018-01-08 18:55:00,44.5597231934732,41.54808034487555,478.12500129636425
2018-01-08 19:00:00,48.98886904761905,43.299472106980225,503.25860063260745
2018-01-08 19:05:00,44.21500721500722,47.23258759120617,501.9196640480358
2018-01-08 19:10:00,45.27900432900434,44.257247737111385,485.69186395822544
2018-01-08 19:15:00,45.148536069193966,44.35247329256671,465.3509221556671
2018-01-08 19:20:00,46.48159965034965,44.41257897790091,465.07420804020876
2018-01-08 19:25:00,38.44165404040404,45.40934441385026,481.3667379061609
2018-01-08 19:30:00,39.192572011322014,39.479588644354855,479.3161105554179
2018-01-08 19:35:00,42.661527916527916,38.84628378683246,501.9665128716045
2018-01-08 19:40:00,45.9740342990343,41.60364928818828,476.5731471843466
2018-01-08 19:45:00,48.6287012987013,44.64938046963293,476.3414959578476
2018-01-08 19:50:00,44.18107226107226,47.170108591226516,457.28592416158915
2018-01-08 19:55:00,41.59505411255411,44.17735869453777,465.0563322920634
2018-01-08 20:00:00,41.845059523809525,41.53872633736978,479.22054239415314
2018-01-08 20:05:00,38.925524475524476,41.34148795987328,471.34109492682137
2018-01-08 20:10:00,42.042659007659005,39.15311854767412,431.5745916132428
2018-01-08 20:15:00,39.49274045399045,41.09177029744046,439.49230080771304
2018-01-08 20:20:00,41.39602813852814,39.61520153433692,449.4518935907427
2018-01-08 20:25:00,37.88045815295815,40.68384588704911,457.08629282679436
2018-01-08 20:30:00,40.32235717498875,38.28901164121282,475.69775852217964
2018-01-08 20:35:00,42.42976190476191,39.623469722816665,456.5611299454781
2018-01-08 20:40:00,42.27113247863248,41.59639188611676,466.20812437419966
2018-01-08 20:45:00,41.92808681514564,41.79151461659524,481.7360350571897
2018-01-08 20:50:00,40.9845054945055,41.50618453588859,450.0129507307309
2018-01-08 20:55:00,46.93530489118724,40.735345605038596,454.1689842460269
2018-01-08 21:00:00,41.14787851037851,45.130741861053906,444.9949758228831
2018-01-08 21:05:00,44.458798701298704,41.61086973654026,443.1927671466283
2018-01-08 21:10:00,40.35274253524254,43.26714644206212,447.76084887502566
2018-01-08 21:15:00,39.68976190476191,40.633235921655945,438.78926853625785
2018-01-08 21:20:00,40.70160478410479,39.51196269618909,428.01343100873265
2018-01-08 21:25:00,36.54491841491842,40.18396361312674,429.1879607962194
2018-01-08 21:30:00,41.835867612779374,37.16664354092535,413.06101442441496
2018-01-08 21:35:00,45.21348178137651,40.57707542271335,399.0803010087088
2018-01-08 21:40:00,41.082114552114554,43.94570225304028,413.39125512784943
2018-01-08 21:45:00,42.76948051948052,41.302497050737976,397.8607541445969
2018-01-08 21:50:00,38.8356357694593,41.96934082524429,411.625551956124
2018-01-08 21:55:00,35.71133897148603,39.22322901906415,420.02059055064643
2018-01-08 22:00:00,47.297362914862916,36.251266862187464,394.0929753297521
2018-01-08 22:05:00,40.28111416361416,44.61592215810178,387.55256114951663
2018-01-08 22:10:00,38.29323953823954,41.004345745145216,409.85459082813264
2018-01-08 22:15:00,40.47905844155844,38.43650618176092,395.98022639337955
2018-01-08 22:20:00,34.0312987012987,39.804847102906464,391.74809175442465
2018-01-08 22:25:00,33.738767311120256,35.216873574684314,401.8688349667414
2018-01-08 22:30:00,33.43023504273504,34.026830385325304,415.12366820210565
2018-01-08 22:35:00,37.18800420168068,33.74773122159897,410.70947870365626
2018-01-08 22:40:00,34.350581918081915,36.56639578305816,401.6215482372077
2018-01-08 22:45:00,34.62213773069037,34.96671360442285,424.05890452984505
2018-01-08 22:50:00,33.47374417249418,34.74820047662007,447.7523093636096
2018-01-08 22:55:00,34.8759022556391,33.91338805894896,456.3741840908298
2018-01-08 23:00:00,35.86542348518355,34.81016594217783,450.19175866589086
2018-01-08 23:05:00,39.034199134199135,35.774872216987035,431.4335571001891
2018-01-08 23:10:00,36.70803253119429,38.339164182145794,415.0651181173831
2018-01-08 23:15:00,42.14091325341326,37.04092973088565,421.362683020454
2018-01-08 23:20:00,36.91210678210678,40.83410674390439,425.0774366504372
2018-01-08 23:25:00,33.142153679653674,37.66245260895058,442.91330333733777
2018-01-08 23:30:00,35.24851540616247,34.00402508544437,446.74320598511815
2018-01-08 23:35:00,33.610740231990235,35.044516635658795,417.6382072038367
2018-01-08 23:40:00,34.17729327689854,34.111776662339516,431.1723983202022
2018-01-08 23:45:00,29.846752414252414,34.29809009982518,411.87943819682846
2018-01-08 23:50:00,33.86446886446886,30.56790188105496,404.6495567288654
2018-01-08 23:55:00,33.295544733044736,33.495079701918534,407.97884678719754
