ts_bucket,cpu_util_percent,mem_util_percent,mem_gps,mkpi,net_in,net_out,disk_io_percent,machine_id
330900,30.428571428571427,96.28571428571429,,,45.10857142857143,35.16,5.0,m_1508
331200,31.444444444444443,93.55555555555556,,,45.11,35.17,4.555555555555555,m_1508
331500,30.384615384615383,93.6923076923077,,,45.12,35.17076923076923,4.846153846153846,m_1508
331800,30.307692307692307,94.61538461538461,,,45.12076923076923,35.18,3.3846153846153846,m_1508
332100,29.166666666666668,93.5,,,45.13,35.181666666666665,3.8333333333333335,m_1508
332400,28.77777777777778,92.33333333333333,,,45.13111111111111,35.19,4.666666666666667,m_1508
332700,23.0,91.4,,,45.14,35.19,3.2,m_1508
333000,23.22222222222222,92.11111111111111,,,45.14,35.19555555555556,4.0,m_1508
333300,26.0,90.875,,,45.14874999999999,35.2,3.25,m_1508
333600,24.181818181818183,92.36363636363636,,,45.15,35.20272727272727,3.727272727272727,m_1508
333900,28.5,94.33333333333333,,,45.156666666666666,35.21,4.25,m_1508
334200,29.384615384615383,93.23076923076923,,,45.16,35.21,4.076923076923077,m_1508
334500,28.9,93.9,,,45.166,35.22,3.9,m_1508
334800,39.0,90.375,,,45.1725,35.223749999999995,6.375,m_1508
335100,31.9,87.8,,,45.17999999999999,35.23,5.0,m_1508
335400,29.636363636363637,85.81818181818181,,,45.18727272727273,35.23454545454546,6.7272727272727275,m_1508
335700,27.375,86.75,,,45.19,35.24,5.625,m_1508
336000,32.22222222222222,87.66666666666667,,,45.20000000000001,35.24777777777778,6.888888888888889,m_1508
336300,27.142857142857142,88.71428571428571,,,45.205000000000005,35.25,5.714285714285714,m_1508
336600,33.54545454545455,90.9090909090909,,,45.209999999999994,35.25636363636363,4.181818181818182,m_1508
336900,33.705882352941174,90.52941176470588,,,45.21705882352941,35.26,4.470588235294118,m_1508
337200,35.0,91.16666666666667,,,45.221666666666664,35.26499999999999,5.166666666666667,m_1508
337500,36.44444444444444,92.22222222222223,,,45.23,35.27,5.444444444444445,m_1508
337800,34.285714285714285,91.28571428571429,,,45.23857142857143,35.27285714285715,4.857142857142857,m_1508
338100,28.076923076923077,90.53846153846153,,,45.24692307692308,35.28,5.230769230769231,m_1508
338400,44.0,93.83333333333333,,,45.254999999999995,35.281666666666666,5.833333333333333,m_1508
338700,32.30769230769231,93.38461538461539,,,45.26461538461539,35.28999999999999,7.384615384615385,m_1508
339000,29.2,92.7,,,45.269999999999996,35.297000000000004,6.2,m_1508
339300,32.27272727272727,93.45454545454545,,,45.27727272727273,35.300000000000004,9.181818181818182,m_1508
339600,31.75,93.5,,,45.28375,35.31,5.75,m_1508
339900,29.333333333333332,93.33333333333333,,,45.29,35.31166666666667,4.833333333333333,m_1508
340200,36.2,94.6,,,45.29800000000001,35.32,7.0,m_1508
340500,30.4,94.9,,,45.3,35.322,4.4,m_1508
340800,32.375,96.375,,,45.307500000000005,35.33,5.25,m_1508
341100,24.0,94.11111111111111,,,45.31,35.33444444444444,3.2222222222222223,m_1508
341400,25.5,95.33333333333333,,,45.32,35.34,5.333333333333333,m_1508
341700,29.5,95.75,,,45.32,35.34,5.125,m_1508
342000,35.75,96.58333333333333,,,45.32333333333333,35.3475,4.333333333333333,m_1508
342300,31.444444444444443,94.88888888888889,,,45.33,35.35222222222222,6.777777777777778,m_1508
342600,33.5,96.0,,,45.335,35.36,10.5,m_1508
342900,36.0,96.11111111111111,,,45.34,35.361111111111114,5.111111111111111,m_1508
343200,29.11111111111111,95.66666666666667,,,45.34888888888889,35.37,5.0,m_1508
343500,29.875,94.875,,,45.35,35.3725,5.625,m_1508
343800,35.77777777777778,95.44444444444444,,,45.36,35.38,4.777777777777778,m_1508
344100,25.714285714285715,92.0,,,45.36000000000001,35.38,5.571428571428571,m_1508
344400,32.46153846153846,92.76923076923077,,,45.36769230769231,35.38923076923077,6.923076923076923,m_1508
344700,30.25,93.875,,,45.37,35.39,3.75,m_1508
345000,24.428571428571427,92.57142857142857,,,45.37857142857143,35.4,3.2857142857142856,m_1508
345300,28.75,95.125,,,45.38125000000001,35.404999999999994,4.75,m_1508
345600,31.9,95.1,,,45.39,35.41,5.0,m_1508
345900,32.18181818181818,94.36363636363636,,,45.39,35.415454545454544,5.545454545454546,m_1508
346200,29.25,93.375,,,45.4,35.42,7.375,m_1508
346500,46.642857142857146,95.64285714285714,,,45.404285714285706,35.42928571428571,5.285714285714286,m_1508
346800,41.583333333333336,94.66666666666667,,,45.41166666666667,35.435,7.833333333333333,m_1508
347100,39.25,91.375,,,45.42,35.442499999999995,16.5,m_1508
347400,36.875,93.375,,,45.425000000000004,35.449999999999996,4.25,m_1508
347700,38.30769230769231,94.15384615384616,,,45.43,35.45076923076923,4.076923076923077,m_1508
348000,27.916666666666668,91.75,,,45.4375,35.46,3.75,m_1508
348300,33.63636363636363,92.81818181818181,,,45.44,35.46,4.181818181818182,m_1508
348600,30.375,93.25,,,45.44625,35.46625,3.375,m_1508
348900,31.5,90.875,,,45.45,35.47,3.125,m_1508
349200,36.083333333333336,93.91666666666667,,,45.45916666666667,35.47583333333333,4.333333333333333,m_1508
349500,33.285714285714285,95.42857142857143,,,45.464285714285715,35.48,5.285714285714286,m_1508
349800,33.083333333333336,93.16666666666667,,,45.47,35.48583333333333,4.5,m_1508
350100,31.11111111111111,93.77777777777777,,,45.47,35.49,9.222222222222221,m_1508
350400,39.5,95.3,,,45.48,35.49400000000001,11.2,m_1508
350700,30.363636363636363,91.45454545454545,,,45.484545454545454,35.5,3.4545454545454546,m_1508
351000,27.428571428571427,88.14285714285714,,,45.49,35.5,10.142857142857142,m_1508
351300,25.7,88.1,,,45.489999999999995,35.509,3.9,m_1508
351600,25.333333333333332,87.55555555555556,,,45.49555555555556,35.51,3.4444444444444446,m_1508
351900,33.1,90.6,,,45.5,35.516000000000005,4.4,m_1508
352200,32.0,91.2,,,45.504,35.52,4.8,m_1508
352500,27.09090909090909,91.81818181818181,,,45.51,35.52,3.4545454545454546,m_1508
352800,32.375,91.5,,,45.51125,35.526250000000005,3.375,m_1508
353100,30.5,92.7,,,45.519999999999996,35.53,4.5,m_1508
353400,29.0,91.55555555555556,,,45.52111111111112,35.53,3.4444444444444446,m_1508
353700,25.727272727272727,90.81818181818181,,,45.53,35.53636363636363,3.4545454545454546,m_1508
354000,24.23076923076923,91.0,,,45.53153846153847,35.53999999999999,4.0,m_1508
354300,26.615384615384617,91.3076923076923,,,45.54,35.54,8.23076923076923,m_1508
354600,20.875,92.125,,,45.54,35.545,4.0,m_1508
354900,20.916666666666668,90.91666666666667,,,45.54666666666666,35.55,3.5,m_1508
355200,17.4,90.1,,,45.55,35.55,4.4,m_1508
355500,23.0,91.1,,,45.55,35.55,5.2,m_1508
355800,19.375,90.125,,,45.55875,35.56,3.625,m_1508
356100,19.5,90.5,,,45.56,35.56,2.75,m_1508
356400,31.2,93.7,,,45.56699999999999,35.56,5.4,m_1508
356700,33.4,95.1,,,45.571000000000005,35.564,4.4,m_1508
357000,41.5,95.5,,,45.58,35.57,7.5,m_1508
357300,37.76923076923077,95.15384615384616,,,45.59,35.57076923076923,12.538461538461538,m_1508
357600,40.111111111111114,95.0,,,45.59444444444445,35.58,13.444444444444445,m_1508
357900,39.857142857142854,94.0,,,45.607142857142854,35.58428571428571,8.0,m_1508
358200,35.833333333333336,92.66666666666667,,,45.615,35.59,9.833333333333334,m_1508
358500,36.69230769230769,92.15384615384616,,,45.62307692307692,35.59307692307693,4.538461538461538,m_1508
358800,43.5,94.0,,,45.63166666666667,35.6,15.166666666666666,m_1508
359100,46.666666666666664,95.22222222222223,,,45.64111111111111,35.60555555555556,16.0,m_1508
359400,42.416666666666664,94.5,,,45.65,35.61000000000001,9.75,m_1508
359700,39.25,93.25,,,45.66,35.61833333333333,8.833333333333334,m_1508
360000,47.30769230769231,95.46153846153847,,,45.66923076923077,35.62230769230769,7.846153846153846,m_1508
360300,38.84615384615385,93.3076923076923,,,45.676153846153845,35.63,8.692307692307692,m_1508
360600,39.0,91.57142857142857,,,45.682857142857145,35.63428571428572,6.428571428571429,m_1508
360900,37.0,92.8,,,45.69,35.64,7.1,m_1508
361200,36.5,91.08333333333333,,,45.69916666666668,35.6475,7.083333333333333,m_1508
361500,53.8,93.4,,,45.707,35.650999999999996,7.8,m_1508
361800,46.07692307692308,91.6923076923077,,,45.71846153846153,35.66,9.0,m_1508
362100,60.0,91.91666666666667,,,45.72333333333333,35.66666666666667,15.666666666666666,m_1508
362400,50.1,92.8,,,45.732,35.672000000000004,11.2,m_1508
362700,47.18181818181818,92.27272727272727,,,45.74,35.68,14.909090909090908,m_1508
363000,49.81818181818182,94.18181818181819,,,45.75,35.68727272727273,8.454545454545455,m_1508
363300,43.57142857142857,92.57142857142857,,,45.75714285714285,35.69142857142857,6.857142857142857,m_1508
363600,43.7,92.5,,,45.764,35.7,8.0,m_1508
363900,48.63636363636363,94.63636363636364,,,45.770909090909086,35.70363636363636,19.181818181818183,m_1508
364200,41.5,93.0,,,45.7825,35.71,9.416666666666666,m_1508
364500,43.5,93.5,,,45.79,35.717,9.5,m_1508
364800,40.77777777777778,92.22222222222223,,,45.79999999999999,35.721111111111114,7.777777777777778,m_1508
365100,53.5,95.5,,,45.805,35.73,9.333333333333334,m_1508
365400,56.285714285714285,96.42857142857143,,,45.815714285714286,35.73428571428571,13.571428571428571,m_1508
365700,76.8,96.4,,,45.832,35.74,9.2,m_1508
366000,80.5,96.5,,,45.846666666666664,35.748333333333335,18.166666666666668,m_1508
366300,63.125,91.625,,,45.8575,35.75,16.0,m_1508
366600,60.333333333333336,90.11111111111111,,,45.86666666666666,35.75666666666666,17.333333333333332,m_1508
366900,62.9,95.7,,,45.874,35.760000000000005,17.5,m_1508
367200,52.785714285714285,93.71428571428571,,,45.88,35.76928571428572,20.071428571428573,m_1508
367500,55.875,95.75,,,45.89,35.77,23.5,m_1508
367800,53.77777777777778,91.88888888888889,,,45.89888888888889,35.78,32.22222222222222,m_1508
368100,54.2,91.1,,,45.907,35.781,22.0,m_1508
368400,58.30769230769231,91.6923076923077,,,45.916923076923084,35.79,19.76923076923077,m_1508
368700,56.5,92.14285714285714,,,45.923571428571435,35.79285714285714,14.571428571428571,m_1508
369000,57.6,92.9,,,45.934000000000005,35.8,15.9,m_1508
369300,48.45454545454545,91.63636363636364,,,45.94,35.808181818181815,17.181818181818183,m_1508
369600,59.0,94.0,,,45.95,35.81,18.153846153846153,m_1508
369900,59.42857142857143,95.42857142857143,,,45.95714285714286,35.817142857142855,14.857142857142858,m_1508
370200,57.333333333333336,94.91666666666667,,,45.964166666666664,35.82,19.416666666666668,m_1508
370500,57.111111111111114,94.22222222222223,,,45.971111111111114,35.83,15.222222222222221,m_1508
370800,58.0,92.33333333333333,,,45.98166666666666,35.830833333333324,17.416666666666668,m_1508
371100,55.0,93.85714285714286,,,45.99142857142857,35.84,20.428571428571427,m_1508
371400,47.75,91.75,,,46.0,35.84,12.75,m_1508
371700,52.888888888888886,94.33333333333333,,,46.010000000000005,35.849999999999994,16.0,m_1508
372000,58.125,93.375,,,46.019999999999996,35.855625,18.1875,m_1508
372300,61.0,92.57142857142857,,,46.02714285714286,35.86,29.571428571428573,m_1508
372600,59.083333333333336,94.41666666666667,,,46.037499999999994,35.87,38.166666666666664,m_1508
372900,58.77777777777778,95.33333333333333,,,46.044444444444444,35.87444444444444,16.11111111111111,m_1508
373200,56.733333333333334,91.66666666666667,,,46.052,35.88,17.066666666666666,m_1508
373500,65.36363636363636,94.27272727272727,,,46.06090909090909,35.88727272727272,26.181818181818183,m_1508
373800,57.0,93.16666666666667,,,46.07,35.89833333333333,13.833333333333334,m_1508
374100,50.8125,93.0,,,46.08,35.9,12.75,m_1508
374400,67.18181818181819,94.27272727272727,,,46.086363636363636,35.91,15.636363636363637,m_1508
374700,50.875,91.75,,,46.0925,35.911249999999995,18.25,m_1508
375000,56.45454545454545,92.63636363636364,,,46.10363636363637,35.92,15.909090909090908,m_1508
375300,43.90909090909091,94.81818181818181,,,46.11,35.92545454545455,10.636363636363637,m_1508
375600,45.0625,93.25,,,46.118125,35.93,15.6875,m_1508
