datetime,cpu_m_1223,cpu_m_1437,cpu_m_1565,cpu_m_1617,cpu_m_1672,cpu_m_1903,cpu_m_2251,cpu_m_2544,cpu_m_3060,cpu_m_34,mem_m_1223,mem_m_1437,mem_m_1565,mem_m_1617,mem_m_1672,mem_m_1903,mem_m_2251,mem_m_2544,mem_m_3060,mem_m_34,net_in_m_1223,net_in_m_1437,net_in_m_1565,net_in_m_1617,net_in_m_1672,net_in_m_1903,net_in_m_2251,net_in_m_2544,net_in_m_3060,net_in_m_34,net_out_m_1223,net_out_m_1437,net_out_m_1565,net_out_m_1617,net_out_m_1672,net_out_m_1903,net_out_m_2251,net_out_m_2544,net_out_m_3060,net_out_m_34,disk_io_m_1223,disk_io_m_1437,disk_io_m_1565,disk_io_m_1617,disk_io_m_1672,disk_io_m_1903,disk_io_m_2251,disk_io_m_2544,disk_io_m_3060,disk_io_m_34,cpu_cluster_avg,mem_cluster_avg,net_in_cluster_avg,net_out_cluster_avg,disk_io_cluster_avg,carbon_intensity_gCO2_kWh
2018-01-01 00:50:00,0.25170532060027284,0.09467455621301779,0.1351170884368424,0.10228233305156384,0.30743346589170994,0.16196013289036543,0.0,0.24480256421671182,0.23544096758920505,0.11692620941895096,0.5302752293577981,0.638157894736842,0.4440559440559442,0.267067003792667,0.5107354184277266,0.8913108390564348,0.0,0.9952380952380953,0.6990088680229523,0.8547237076648844,0.0017050298380221207,0.00513307984790945,0.0038175411119802938,0.0030159749382212553,0.003889853813864974,0.0016091954022985355,1.734723475976807e-18,4.440892098500626e-16,0.0027063599458725385,0.0021231422505314512,0.002409638554217164,0.010228848821081549,0.0032085561497328108,0.003940869131047187,0.003470715835141469,0.0016764459346185756,1.734723475976807e-18,0.0,0.002318072688137107,0.0024410089503663635,0.018000000000000002,0.012140562863260936,0.008280757097791799,0.07863247863247863,0.03001715265866209,0.022988505747126436,0.0,0.008067226890756313,0.011113683723084043,0.042441708147760014,0.14838420912399558,0.5029338203012717,0.37271950294345935,0.34776681833154544,0.026609936696094835,0.7150660442468397
2018-01-01 00:55:00,0.17598908594815824,0.043544226976179656,0.07791956689868523,0.08199492814877432,0.16643955616118356,0.049262873754152836,0.0,0.24480256421671182,0.09114191021391985,0.047793765753118694,0.5825688073394497,0.6558704453441297,0.4720279720279721,0.3051660728651875,0.5167294244217322,0.8524932815765904,0.0,0.9952380952380953,0.6713615023474175,0.875565610859729,0.0017050298380221207,0.005323193916350277,0.003915426781518239,0.003444048800420596,0.004202357925761291,0.002068965517240784,0.0,4.440892098500626e-16,0.003382949932341006,0.0021231422505314512,0.002409638554217164,0.0113446424126038,0.003208556149733255,0.004333172845449873,0.003470715835140137,0.0016764459346185756,0.0,0.0,0.0030631674807519715,0.0024410089503663635,0.020000000000000004,0.008235875473562845,0.016561514195583597,0.016783216783216783,0.02650865429596133,0.016775396085740912,0.0,0.008067226890756313,0.0,0.029926845488805136,0.08260806512954799,0.545224564634988,0.40396843695661944,0.39479932056808176,0.002420127543969766,0.6909022350029428
2018-01-01 01:00:00,0.25170532060027284,0.11932938856015779,0.15495700543992774,0.15388841927303468,0.3044967880085654,0.10944578677136818,0.0,0.24480256421671182,0.12743030324513052,0.12807041799161248,0.6513761467889916,0.7368421052631575,0.5289256198347103,0.4026548672566368,0.596449704142012,0.9177773555199655,0.0,0.9952380952380953,0.7304305133634044,0.9422657952069717,0.0017050298380225648,0.005988593155893174,0.003915426781518239,0.003444048800420596,0.004432624113475114,0.002068965517241228,1.734723475976807e-18,4.440892098500626e-16,0.0036217463981533804,0.0028308563340408988,0.002409638554217164,0.012135922330096971,0.0032085561497323667,0.004686246188412291,0.0040954446854661875,0.00182885011049283,1.734723475976807e-18,0.0,0.0034138003243353587,0.0032546786004883366,0.011249999999999996,0.10763995105536864,0.020074562661313453,0.008205128205128202,0.04030874785591766,0.028636787257476926,0.0,0.008067226890756313,0.006101630279340263,0.02305475504322766,0.17562258077989112,0.654237295080969,0.4121465341573578,0.4132800264823622,0.05105842999819628,0.6951432028451232
2018-01-01 01:05:00,0.2860845839017735,0.10190664036817881,0.14344682458317592,0.08833474218089601,0.23511777301927195,0.07558139534883723,0.0,0.2533499532564662,0.09583516814610518,0.06677727084197424,0.6128440366972479,0.8209064327485383,0.5678321678321678,0.2917193426042983,0.5680473372781067,0.8450283666766198,0.0,0.8743589743589739,0.7429878415793909,0.8480392156862746,0.0018755328218245104,0.006273764258555303,0.004385277995300196,0.00392563189539441,0.004837892603849703,0.002068965517240784,1.734723475976807e-18,0.0,0.00405953991880903,0.0028308563340408988,0.002409638554217164,0.013099090768993626,0.0038502673796796394,0.004921628417054347,0.004164859002168786,0.0025146689019279744,1.734723475976807e-18,0.0007936507936503467,0.00380826227336728,0.0032546786004883366,0.015,0.16442337106148672,0.01766561514195584,0.018803418803418803,0.014579759862778721,0.0010036561760699628,0.0,0.004343891402714961,0.011968582471013588,0.02917867435158502,0.1501394494941955,0.6246782417389818,0.4122741007772588,0.4134698141092372,0.06248493853428656,0.6232665880820827
2018-01-01 01:10:00,0.1927694406548431,0.05689576695493853,0.10272367008998959,0.0,0.13062098501070674,0.0,0.0,0.0,0.02561012353118411,0.04566192828324725,0.37064220183486274,0.669365721997301,0.43356643356643376,0.20543615676359028,0.44930966469428046,0.7036926445705189,0.0,0.75,0.6482350895496434,0.8190730837789664,0.002557544757032293,0.006844106463879118,0.0046985121378217976,0.004086159593719163,0.005164358887762344,0.002605363984673925,1.734723475976807e-18,0.00019305019305093651,0.00405953991880903,0.0028308563340408988,0.002409638554217164,0.014474198940217953,0.004278074866310266,0.005313932131457477,0.004781875150638992,0.0025146689019279744,1.734723475976807e-18,0.0007936507936503467,0.003808262273366836,0.0032546786004883366,0.011999999999999997,0.2316634115349319,0.004907115317209956,0.006837606837606838,0.02858776443682104,0.006420213316765039,0.0,0.007058823529411784,0.0,0.014147236049253338,0.06190263039018706,0.5337394860295561,0.4124205888209864,0.4136153589155971,0.07850874347745672,0.5687637298656261
2018-01-01 01:15:00,0.18592866887546286,0.27514792899408286,0.2034209248367776,0.2024513947590871,0.5717344753747322,0.2996262458471761,0.0,0.3007167341851043,0.1968966556191624,0.33352343425964326,0.5373525557011796,0.7779605263157894,0.5426573426573427,0.3253361682565221,0.558284023668639,0.8589628744898978,0.0,0.8974358974358974,0.6910798122065724,0.8970588235294121,0.002557544757032737,0.007509505703422459,0.004855129209082154,0.00414453330220077,0.0054457953394120295,0.0027586206896548227,1.734723475976807e-18,0.0007722007722015256,0.004533152909336646,0.0031847133757962887,0.002409638554217164,0.015256588072122046,0.004278074866309822,0.005563579949713571,0.004859002169197435,0.0025146689019279744,1.734723475976807e-18,0.0007936507936503467,0.004329828628198307,0.003661513425549323,0.008571428571428577,0.10591924135821354,0.004416403785488958,0.007459207459207456,0.01393653516295025,0.022988505747126436,0.0,0.0130316742081448,0.01815235008103728,0.25288184438040345,0.27368538377175383,0.6188757034683194,0.41256788888269535,0.41372449452646864,0.0839571942925217,0.5631474210008478
2018-01-01 01:20:00,0.3130968622100955,0.329388560157791,0.2367398694221119,0.28825021132713446,0.4483940042826553,0.3525332225913621,0.0,0.3443440324088501,0.25760771316661646,0.2905779068159823,0.20550458715596331,0.7002923976608186,0.43356643356643376,0.1807838179519594,0.36923076923076925,0.6622872499253507,0.0,0.8518518518518516,0.7650843331594501,0.6895424836601305,0.002557544757032293,0.007604562737642873,0.005481597494126245,0.00472827038701773,0.005952380952380931,0.003172413793102624,3.469446951953614e-18,0.0007722007722015256,0.0047361299052779415,0.0035385704175516786,0.0034939759036149987,0.015873015873015817,0.004634581105169566,0.00609853956026285,0.005553145336226084,0.003352891869237151,3.469446951953614e-18,0.001322751322750726,0.0045533570659830325,0.004068348250610754,0.033,0.047415111654940355,0.06992639327024186,0.06153846153846154,0.1020583190394511,0.05032618825722274,0.0,0.02823529411764708,0.03457590491626148,0.0734870317002882,0.31728811769128634,0.5255439507602053,0.4127280665942632,0.41398980797922835,0.08995018013266214,0.542590104041891
2018-01-01 01:25:00,0.33287858117326063,0.2504930966469428,0.29671396967571356,0.33540635188986845,0.462526766595289,0.3437153931339978,0.0,0.19546587722031789,0.25760771316661646,0.3126555371215264,0.15902140672782927,0.4353070175438596,0.37587412587412583,0.09097886942387534,0.3053254437869821,0.6260575296108297,0.0,0.7104166666666667,0.7650843331594501,0.6642156862745101,0.0032206119162636604,0.0081749049429658,0.0055794831636641895,0.005095190840331387,0.006374535629854794,0.0034482758620688614,1.734723475976807e-18,0.001496138996139873,0.0047361299052779415,0.00362703467799097,0.003614457831325968,0.01618122977346248,0.005347593582887722,0.006686995131867324,0.00555314533622564,0.0033528918692378173,1.734723475976807e-18,0.0015873015873011376,0.0045533570659830325,0.004119202603743322,0.01666666666666667,0.04397369226063017,0.04692429022082019,0.026373626373626374,0.07289879931389366,0.043698871285078184,0.0,0.022941176470588243,0.03457590491626148,0.07780979827089338,0.30964428242855185,0.41824329614696176,0.38612819341812776,0.37442670617116947,0.06947805674110304,0.5715855253868594
2018-01-01 01:30:00,0.36589358799454297,0.31002331002331,0.28053048230569405,0.297548605240913,0.5924888815681106,0.38870431893687707,0.0,0.35424673660884326,0.25760771316661646,0.36618622978017423,0.2825688073394499,0.5494417862838916,0.43056943056943053,0.2131400126422247,0.34492489758761957,0.5969443615009458,0.0,0.8037037037037038,0.7650843331594501,0.6176470588235294,0.0034100596760451296,0.008365019011406627,0.0062646828504298036,0.005611172727803648,0.006848647806094288,0.003735632183907711,1.734723475976807e-18,0.001544401544401719,0.0047361299052779415,0.004246284501062014,0.003614457831325524,0.016433404782919325,0.005347593582888166,0.007128336810570346,0.006247288503253401,0.0037720033528922947,1.734723475976807e-18,0.0016754850088176454,0.0045533570659830325,0.004882017900732727,0.005999999999999998,0.01738090603186964,0.015772870662460567,0.015384615384615382,0.029027576197387522,0.024541783162472824,0.0,0.01254901960784316,0.03457590491626148,0.05187319884726225,0.35564293037214584,0.45936414022099403,0.38631485986425784,0.37459446353948533,0.02724407504166572,0.553420794475264
2018-01-01 01:35:00,0.22254433833560708,0.23076923076923078,0.24740193168941882,0.21784808597995411,0.4446823697359028,0.26993355481727577,0.0,0.21200789446348817,0.25760771316661646,0.22065532973869764,0.23853211009174302,0.4115497076023389,0.39580419580419557,0.16493588585876795,0.30335305719921113,0.52254404299791,0.0,0.8083333333333331,0.7650843331594501,0.550980392156863,0.004049445865302648,0.009062103929024179,0.006734534064211761,0.006012491973615308,0.0070218394686478725,0.0041379310344829,1.734723475976807e-18,0.0022522522522527844,0.0047361299052779415,0.0047416843595193825,0.003614457831325524,0.017105871474803358,0.005668449197861136,0.007359515785129389,0.006324415521812288,0.004191114836546772,1.734723475976807e-18,0.0023809523809519284,0.0045533570659830325,0.004882017900732727,0.03,0.07953502600183546,0.008832807570977916,0.017582417582417586,0.017152658662092618,0.030089202502995613,0.0,0.007058823529411784,0.03457590491626148,0.0414985590778098,0.24614307545430486,0.42078154085312236,0.3865432528834216,0.37473163152792677,0.0492846297872639,0.5203136910582309
2018-01-01 01:40:00,0.3297602806470473,0.15318869165023014,0.14344682458317592,0.17821921668075516,0.3418986438258387,0.20514950166112955,0.0,0.1633946192998857,0.25760771316661646,0.23807548734964742,0.08125819134993417,0.3567251461988299,0.30769230769230793,0.20543615676359028,0.24812623274161716,0.43843933512491295,0.0,0.7527777777777773,0.7650843331594501,0.5117647058823529,0.004262574595055302,0.009125475285171714,0.0070477682067333625,0.006083837617315346,0.00747213779128586,0.004137931034482456,1.734723475976807e-18,0.0023166023166028005,0.0047361299052779415,0.004953998584571906,0.004819277108434328,0.017105871474803802,0.0064171122994656216,0.007863906275076271,0.00694143167028205,0.00419111483654655,1.734723475976807e-18,0.002777777777777324,0.0045533570659830325,0.0052074857607813385,0.01714285714285714,0.07609360660752526,0.022082018927444796,0.020512820512820513,0.034305317324185236,0.035414725069897485,0.0,0.0,0.03457590491626148,0.062247838616714714,0.2140837159329338,0.3794072955921799,0.3866322245790377,0.37493577876069306,0.057223255588982266,0.5929521773245956
2018-01-01 01:45:00,0.20668485675306955,0.20512820512820518,0.21141747153725787,0.19230769230769232,0.2715592758419312,0.26183554817275745,0.0,0.21920986115439217,0.25760771316661646,0.24968892575694732,0.10091743119266017,0.4133771929824559,0.337062937062937,0.20767727847373862,0.22625067240451857,0.5613616004777549,0.0,0.7870370370370372,0.7650843331594501,0.5941176470588241,0.004262574595055302,0.009885931558935912,0.007204385277994607,0.006654602766913431,0.007886616929170032,0.004827586206896051,1.734723475976807e-18,0.003045903045903575,0.0047361299052779415,0.005095541401274328,0.004819277108433884,0.018030513176144236,0.0064171122994656216,0.008398865885625106,0.007004535594557382,0.005029337803855949,1.734723475976807e-18,0.0031746031746031633,0.0045533570659830325,0.0056956875508547,0.045,0.10763995105536864,0.061829652996845424,0.046620046620046623,0.04288164665523156,0.0680335507921715,0.0,0.004705882352941199,0.03457590491626148,0.09855907780979828,0.22253932531243203,0.4085028891558842,0.38684455932004425,0.3751283690829119,0.10760632883306036,0.5954519705388766
2018-01-01 01:50:00,0.22783083219645298,0.18343195266272194,0.16210543355096313,0.27662721893491127,0.3533190578158458,0.2519379844961239,0.0,0.25143866209618776,0.25760771316661646,0.3171920364993779,0.23241590214067287,0.4407894736842106,0.3496503496503496,0.1576722503160557,0.2911242603550295,0.5570485385355495,0.0,0.8444444444444441,0.7650843331594501,0.666666666666667,0.005020365634176294,0.009885931558935912,0.00783085356303781,0.007216449711050288,0.00813069908814601,0.005440613026819641,1.734723475976807e-18,0.0032432432432440983,0.0047361299052779415,0.005661712668082242,0.00481927710843344,0.018030513176144236,0.0064171122994656216,0.008967260471834049,0.007635574837310255,0.005029337803855949,1.734723475976807e-18,0.003650793650793016,0.0045533570659830325,0.0056956875508547,0.02333333333333333,0.023325175894769047,0.02870662460567823,0.038461538461538464,0.019725557461406515,0.04576990783887336,0.0,0.020705882352941185,0.03457590491626148,0.025936599423631128,0.24549036443271072,0.43458485247509615,0.38705431470981755,0.375244627874983,0.041364101156826,0.6078391754065462
2018-01-01 01:55:00,0.22770680888006947,0.10735418427726118,0.17266497598877678,0.23060016906170752,0.2402569593147752,0.2294435215946844,0.0,0.16204425054534122,0.25760771316661646,0.21722408657290446,0.23853211009174302,0.4235588972431077,0.37869822485207116,0.16599241466498071,0.3159763313609467,0.5290136359112179,0.0,0.875,0.7650843331594501,0.5695187165775399,0.005115089514066362,0.01064638783270011,0.008071802903438563,0.0074251357188726,0.008485309017223663,0.005517241379309645,1.734723475976807e-18,0.0038610038610045194,0.0047361299052779415,0.005919063243904343,0.006024096385542244,0.018955154877485114,0.007075277663512569,0.00927619964692683,0.007774403470715896,0.0055881531153954,1.734723475976807e-18,0.004034391534391002,0.0045533570659830325,0.006509357200976229,0.15,0.07101341607306733,0.08323222518806116,0.08615384615384616,0.07118353344768437,0.0757999378689034,0.0,0.10117647058823531,0.03457590491626148,0.20985066806392458,0.19625890829274617,0.43117704926192757,0.38721061980189764,0.3755025290803933,0.17327750427707028,0.5660979193681561
2018-01-01 02:00:00,0.27458762247302493,0.314486083716853,0.25673123617331245,0.31323964497041423,0.4420868211018103,0.31852159468438535,0.0,0.23238618657752347,0.25760771316661646,0.23965913804155195,0.3035863219349464,0.5077972709551655,0.45687645687645695,0.21776232616940572,0.3327595481441632,0.5759181845326964,0.0,0.812121212121212,0.7650843331594501,0.6016042780748667,0.005812601720529997,0.010730882974228972,0.008613938919341368,0.00793882435351101,0.009130054342819882,0.006034482758620285,1.734723475976807e-18,0.004352404352405248,0.0047361299052779415,0.006369426751592577,0.006024096385542244,0.018955154877485114,0.007486631016043077,0.009629272989889248,0.008329718004338904,0.005867560771165126,1.734723475976807e-18,0.004761904761904301,0.0045533570659830325,0.006509357200976229,0.06545454545454545,0.05506271030896299,0.024535576586049775,0.08717948717948719,0.07094963355683766,0.07036346691519105,0.0,0.03336898395721927,0.03457590491626148,0.07780979827089338,0.28962435612996035,0.4562825749382122,0.38745092976669127,0.3756450748254503,0.10042010663730759,0.5614374843852399
2018-01-01 02:05:00,0.3078347300721107,0.2215647600262985,0.1880429504127772,0.20849860198972628,0.4106407511118433,0.30030107973421927,0.0,0.3068712994702399,0.25760771316661646,0.1708143232407023,0.33289646133682815,0.48830409356725113,0.4303388918773532,0.1295828065739566,0.36404187528447896,0.5662137951627355,0.0,0.7791666666666668,0.7650843331594501,0.6143790849673207,0.005967604433077867,0.011406844106464309,0.009156074935244174,0.00853154200886408,0.009498480243160579,0.006206896551723684,1.734723475976807e-18,0.004633204633205157,0.0047361299052779415,0.006900212314225662,0.006024096385542244,0.01946884471156274,0.007486631016043077,0.010217728561493278,0.00865009177373599,0.006181894383906039,1.734723475976807e-18,0.004761904761904301,0.0045533570659830325,0.007187415242745132,0.045,0.13000917711838483,0.06794467362290706,0.04575936883629192,0.05871487003562474,0.05871388630009319,0.0,0.01941176470588235,0.03457590491626148,0.07780979827089338,0.25426111360307674,0.445630949937587,0.3876517256056322,0.37579658362855084,0.11620124074712514,0.580412969284718
